participant_idx,group_number,timestamp,clip_number,group_range,Q1_false_memory,Q2_confidence,Q3_audio_judgment,Q4_confidence,Q5_발음,Q5_억양,Q5_감정 표현,Q5_음질,Q5_박자감(리듬감),Q5_숨소리나 호흡의 자연스러운 정도,Q6_likeability,Q7_listening_freq,Q8_voice_familiarity,Q1_false_memory_binary,Q2_confidence_num,Q3_judgment_category,Q3_judgment_num,Q4_confidence_num,Q6_likeability_num,Q7_listening_freq_num,Q8_voice_familiarity_num,Q5_발음_num,Q5_억양_num,Q5_감정 표현_num,Q5_음질_num,Q5_박자감(리듬감)_num,Q5_숨소리나 호흡의 자연스러운 정도_num
16,16,2025-07-06 13:15:25.003,4,9-16,(1) 예,(2) 별로 확신하지 않는다,"(6) 실제 가수가 부른 후, 후처리(후보정)를 거쳐 제작된 음원으로 보인다.",(3) 보통이다,(5) 매우 큰 영향을 미침,(5) 매우 큰 영향을 미침,(5) 매우 큰 영향을 미침,(5) 매우 큰 영향을 미침,(5) 매우 큰 영향을 미침,(5) 매우 큰 영향을 미침,(5) 매우 호감이다,(4) 자주 듣는다,(4) 꽤 잘 안다,1.0,2.0,Real,6.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
17,9,2025-07-06 13:26:58.792,1,9-16,(2) 아니요,(4) 꽤 확신한다,(1) 딥러닝 기반 AI 음성 합성 기술로 생성된 음원으로 보인다.,(3) 보통이다,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(5) 매우 큰 영향을 미침,(4) 호감이다,(2) 거의 들어본 적 없다,(2) 거의 모른다,0.0,4.0,AI,1.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0
17,9,2025-07-06 13:26:58.792,2,9-16,(2) 아니요,(4) 꽤 확신한다,"(6) 실제 가수가 부른 후, 후처리(후보정)를 거쳐 제작된 음원으로 보인다.",(4) 꽤 확신한다,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(5) 매우 큰 영향을 미침,(4) 호감이다,(4) 자주 듣는다,(3) 보통이다,0.0,4.0,Real,6.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
17,9,2025-07-06 13:26:58.792,3,9-16,(2) 아니요,(4) 꽤 확신한다,(2) MIDI 기반 음성 합성 엔진(예:보컬로이드) 를 이용해 생선된 음원으로 보인다.,(3) 보통이다,(4) 상당한 영향을 미침,(3) 다소 영향을 미침,(3) 다소 영향을 미침,(5) 매우 큰 영향을 미침,(5) 매우 큰 영향을 미침,(5) 매우 큰 영향을 미침,(2) 불쾌하다,(2) 거의 들어본 적 없다,(2) 거의 모른다,0.0,4.0,AI,2.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,5.0,5.0,5.0
17,9,2025-07-06 13:26:58.792,4,9-16,(2) 아니요,(4) 꽤 확신한다,(2) MIDI 기반 음성 합성 엔진(예:보컬로이드) 를 이용해 생선된 음원으로 보인다.,(4) 꽤 확신한다,(2) 거의 영향을 미치지 않음,(2) 거의 영향을 미치지 않음,(4) 상당한 영향을 미침,(5) 매우 큰 영향을 미침,(5) 매우 큰 영향을 미침,(5) 매우 큰 영향을 미침,(3) 보통이다,(4) 자주 듣는다,(3) 보통이다,0.0,4.0,AI,2.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,5.0,5.0,5.0
18,12,2025-07-11 17:16:35.282,1,9-16,(2) 아니요,(4) 꽤 확신한다,"(5) 실제 가수가 부른 후, 별도의 후처리(후보정) 없이 라이브로 녹음한 음원으로 보인다.",(2) 별로 확신하지 않는다,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(2) 거의 영향을 미치지 않음,(3) 다소 영향을 미침,(2) 거의 영향을 미치지 않음,(3) 다소 영향을 미침,(4) 호감이다,(3) 보통이다,(3) 보통이다,0.0,4.0,Real,5.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0
18,12,2025-07-11 17:16:35.282,2,9-16,(2) 아니요,(4) 꽤 확신한다,"(6) 실제 가수가 부른 후, 후처리(후보정)를 거쳐 제작된 음원으로 보인다.",(3) 보통이다,(3) 다소 영향을 미침,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(4) 호감이다,(4) 자주 듣는다,(3) 보통이다,0.0,4.0,Real,6.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0
18,12,2025-07-11 17:16:35.282,3,9-16,(2) 아니요,(5) 매우 확신한다,"(3) 모창 가수(실제 사람)가 부른 후, 별도의 후처리(후보정) 없이 라이브로 녹음한 음원으로 보인다.",(3) 보통이다,(3) 다소 영향을 미침,(3) 다소 영향을 미침,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(3) 보통이다,(3) 보통이다,(3) 보통이다,0.0,5.0,Other,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0
18,12,2025-07-11 17:16:35.282,4,9-16,(2) 아니요,(5) 매우 확신한다,"(3) 모창 가수(실제 사람)가 부른 후, 별도의 후처리(후보정) 없이 라이브로 녹음한 음원으로 보인다.",(3) 보통이다,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(3) 보통이다,(4) 자주 듣는다,(3) 보통이다,0.0,5.0,Other,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0
19,11,2025-07-11 17:19:29.106,1,9-16,(2) 아니요,(4) 꽤 확신한다,(2) MIDI 기반 음성 합성 엔진(예:보컬로이드) 를 이용해 생선된 음원으로 보인다.,(2) 별로 확신하지 않는다,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(3) 다소 영향을 미침,(2) 거의 영향을 미치지 않음,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(2) 불쾌하다,(2) 거의 들어본 적 없다,(2) 거의 모른다,0.0,4.0,AI,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0
19,11,2025-07-11 17:19:29.106,2,9-16,(2) 아니요,(4) 꽤 확신한다,"(4) 모창 가수(실제 사람)가 부른 후, 후처리(후보정)를 거쳐 제작된 음원으로 보인다.",(2) 별로 확신하지 않는다,(4) 상당한 영향을 미침,(5) 매우 큰 영향을 미침,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(3) 보통이다,(3) 보통이다,(2) 거의 모른다,0.0,4.0,Other,4.0,2.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0
19,11,2025-07-11 17:19:29.106,3,9-16,(2) 아니요,(4) 꽤 확신한다,"(5) 실제 가수가 부른 후, 별도의 후처리(후보정) 없이 라이브로 녹음한 음원으로 보인다.",(3) 보통이다,(3) 다소 영향을 미침,(3) 다소 영향을 미침,(3) 다소 영향을 미침,(5) 매우 큰 영향을 미침,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(4) 호감이다,(2) 거의 들어본 적 없다,(2) 거의 모른다,0.0,4.0,Real,5.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,5.0,4.0,4.0
19,11,2025-07-11 17:19:29.106,4,9-16,(1) 예,(3) 보통이다,"(5) 실제 가수가 부른 후, 별도의 후처리(후보정) 없이 라이브로 녹음한 음원으로 보인다.",(4) 꽤 확신한다,(3) 다소 영향을 미침,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(5) 매우 큰 영향을 미침,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(4) 호감이다,(3) 보통이다,(2) 거의 모른다,1.0,3.0,Real,5.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,4.0
20,13,2025-07-11 17:25:30.828,1,9-16,(2) 아니요,(3) 보통이다,(1) 딥러닝 기반 AI 음성 합성 기술로 생성된 음원으로 보인다.,(3) 보통이다,(3) 다소 영향을 미침,(2) 거의 영향을 미치지 않음,(2) 거의 영향을 미치지 않음,(3) 다소 영향을 미침,(2) 거의 영향을 미치지 않음,(2) 거의 영향을 미치지 않음,(3) 보통이다,(3) 보통이다,(4) 꽤 잘 안다,0.0,3.0,AI,1.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0
20,13,2025-07-11 17:25:30.828,2,9-16,(1) 예,(2) 별로 확신하지 않는다,"(3) 모창 가수(실제 사람)가 부른 후, 별도의 후처리(후보정) 없이 라이브로 녹음한 음원으로 보인다.",(3) 보통이다,(3) 다소 영향을 미침,(2) 거의 영향을 미치지 않음,(3) 다소 영향을 미침,(2) 거의 영향을 미치지 않음,(1) 전혀 영향을 미치지 않음,(2) 거의 영향을 미치지 않음,(3) 보통이다,(4) 자주 듣는다,(4) 꽤 잘 안다,1.0,2.0,Other,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0
20,13,2025-07-11 17:25:30.828,3,9-16,(2) 아니요,(4) 꽤 확신한다,"(4) 모창 가수(실제 사람)가 부른 후, 후처리(후보정)를 거쳐 제작된 음원으로 보인다.",(3) 보통이다,(3) 다소 영향을 미침,(3) 다소 영향을 미침,(2) 거의 영향을 미치지 않음,(3) 다소 영향을 미침,(2) 거의 영향을 미치지 않음,(3) 다소 영향을 미침,(3) 보통이다,(3) 보통이다,(4) 꽤 잘 안다,0.0,4.0,Other,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0
20,13,2025-07-11 17:25:30.828,4,9-16,(1) 예,(2) 별로 확신하지 않는다,(1) 딥러닝 기반 AI 음성 합성 기술로 생성된 음원으로 보인다.,(4) 꽤 확신한다,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(2) 거의 영향을 미치지 않음,(2) 거의 영향을 미치지 않음,(3) 다소 영향을 미침,(2) 불쾌하다,(4) 자주 듣는다,(4) 꽤 잘 안다,1.0,2.0,AI,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0
21,12,2025-07-12 18:52:57.713,1,9-16,(2) 아니요,(4) 꽤 확신한다,(1) 딥러닝 기반 AI 음성 합성 기술로 생성된 음원으로 보인다.,(4) 꽤 확신한다,(2) 거의 영향을 미치지 않음,(2) 거의 영향을 미치지 않음,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,,(5) 매우 큰 영향을 미침,(3) 보통이다,(4) 자주 듣는다,(3) 보통이다,0.0,4.0,AI,1.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,,5.0
21,12,2025-07-12 18:52:57.713,2,9-16,(2) 아니요,(3) 보통이다,"(5) 실제 가수가 부른 후, 별도의 후처리(후보정) 없이 라이브로 녹음한 음원으로 보인다.",(4) 꽤 확신한다,(4) 상당한 영향을 미침,(5) 매우 큰 영향을 미침,(5) 매우 큰 영향을 미침,(5) 매우 큰 영향을 미침,(4) 상당한 영향을 미침,(5) 매우 큰 영향을 미침,(4) 호감이다,(3) 보통이다,(3) 보통이다,0.0,3.0,Real,5.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0
21,12,2025-07-12 18:52:57.713,3,9-16,(2) 아니요,(3) 보통이다,"(6) 실제 가수가 부른 후, 후처리(후보정)를 거쳐 제작된 음원으로 보인다.",(3) 보통이다,(3) 다소 영향을 미침,(3) 다소 영향을 미침,(2) 거의 영향을 미치지 않음,(5) 매우 큰 영향을 미침,(3) 다소 영향을 미침,(5) 매우 큰 영향을 미침,(3) 보통이다,(4) 자주 듣는다,(3) 보통이다,0.0,3.0,Real,6.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0
21,12,2025-07-12 18:52:57.713,4,9-16,(2) 아니요,(3) 보통이다,"(4) 모창 가수(실제 사람)가 부른 후, 후처리(후보정)를 거쳐 제작된 음원으로 보인다.",(4) 꽤 확신한다,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(2) 거의 영향을 미치지 않음,(4) 상당한 영향을 미침,(3) 다소 영향을 미침,(3) 다소 영향을 미침,(3) 보통이다,(3) 보통이다,(3) 보통이다,0.0,3.0,Other,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0
22,14,2025-07-12 20:07:29.657,1,9-16,(2) 아니요,(5) 매우 확신한다,"(3) 모창 가수(실제 사람)가 부른 후, 별도의 후처리(후보정) 없이 라이브로 녹음한 음원으로 보인다.",(2) 별로 확신하지 않는다,(3) 다소 영향을 미침,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(5) 매우 큰 영향을 미침,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(3) 보통이다,(5) 매우 자주 듣는다,(4) 꽤 잘 안다,0.0,5.0,Other,3.0,2.0,3.0,5.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0
22,14,2025-07-12 20:07:29.657,2,9-16,(2) 아니요,(4) 꽤 확신한다,"(5) 실제 가수가 부른 후, 별도의 후처리(후보정) 없이 라이브로 녹음한 음원으로 보인다.",(2) 별로 확신하지 않는다,(3) 다소 영향을 미침,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(5) 매우 큰 영향을 미침,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(3) 보통이다,(4) 자주 듣는다,(4) 꽤 잘 안다,0.0,4.0,Real,5.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0
22,14,2025-07-12 20:07:29.657,3,9-16,(2) 아니요,(5) 매우 확신한다,(1) 딥러닝 기반 AI 음성 합성 기술로 생성된 음원으로 보인다.,(4) 꽤 확신한다,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(3) 다소 영향을 미침,(2) 불쾌하다,(5) 매우 자주 듣는다,(4) 꽤 잘 안다,0.0,5.0,AI,1.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
22,14,2025-07-12 20:07:29.657,4,9-16,(2) 아니요,(5) 매우 확신한다,(1) 딥러닝 기반 AI 음성 합성 기술로 생성된 음원으로 보인다.,(4) 꽤 확신한다,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(3) 다소 영향을 미침,(2) 거의 영향을 미치지 않음,(2) 거의 영향을 미치지 않음,(3) 보통이다,(4) 자주 듣는다,(4) 꽤 잘 안다,0.0,5.0,AI,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0
23,14,2025-07-12 20:21:08.534,1,9-16,(1) 예,(3) 보통이다,(2) MIDI 기반 음성 합성 엔진(예:보컬로이드) 를 이용해 생선된 음원으로 보인다.,(3) 보통이다,(3) 다소 영향을 미침,(3) 다소 영향을 미침,(3) 다소 영향을 미침,(5) 매우 큰 영향을 미침,(2) 거의 영향을 미치지 않음,(3) 다소 영향을 미침,(2) 불쾌하다,(4) 자주 듣는다,(4) 꽤 잘 안다,1.0,3.0,AI,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0
23,14,2025-07-12 20:21:08.534,2,9-16,(2) 아니요,(4) 꽤 확신한다,(2) MIDI 기반 음성 합성 엔진(예:보컬로이드) 를 이용해 생선된 음원으로 보인다.,(3) 보통이다,(2) 거의 영향을 미치지 않음,(4) 상당한 영향을 미침,(3) 다소 영향을 미침,(5) 매우 큰 영향을 미침,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(3) 보통이다,(4) 자주 듣는다,(3) 보통이다,0.0,4.0,AI,2.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,5.0,3.0,4.0
23,14,2025-07-12 20:21:08.534,3,9-16,(2) 아니요,(4) 꽤 확신한다,(2) MIDI 기반 음성 합성 엔진(예:보컬로이드) 를 이용해 생선된 음원으로 보인다.,(3) 보통이다,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(3) 다소 영향을 미침,(5) 매우 큰 영향을 미침,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(2) 불쾌하다,(4) 자주 듣는다,(4) 꽤 잘 안다,0.0,4.0,AI,2.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0
23,14,2025-07-12 20:21:08.534,4,9-16,(1) 예,(3) 보통이다,(1) 딥러닝 기반 AI 음성 합성 기술로 생성된 음원으로 보인다.,(3) 보통이다,(3) 다소 영향을 미침,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(3) 보통이다,(4) 자주 듣는다,(3) 보통이다,1.0,3.0,AI,1.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0
24,12,2025-07-13 17:51:29.011,1,9-16,(2) 아니요,(2) 별로 확신하지 않는다,(1) 딥러닝 기반 AI 음성 합성 기술로 생성된 음원으로 보인다.,(2) 별로 확신하지 않는다,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(3) 다소 영향을 미침,(5) 매우 큰 영향을 미침,(1) 전혀 영향을 미치지 않음,(4) 상당한 영향을 미침,(3) 보통이다,(3) 보통이다,(1) 전혀 모른다,0.0,2.0,AI,1.0,2.0,3.0,3.0,1.0,3.0,4.0,3.0,5.0,1.0,4.0
24,12,2025-07-13 17:51:29.011,2,9-16,(2) 아니요,(2) 별로 확신하지 않는다,(1) 딥러닝 기반 AI 음성 합성 기술로 생성된 음원으로 보인다.,(2) 별로 확신하지 않는다,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(2) 거의 영향을 미치지 않음,(5) 매우 큰 영향을 미침,(1) 전혀 영향을 미치지 않음,(3) 다소 영향을 미침,(3) 보통이다,(3) 보통이다,(2) 거의 모른다,0.0,2.0,AI,1.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,5.0,1.0,3.0
24,12,2025-07-13 17:51:29.011,3,9-16,(1) 예,(2) 별로 확신하지 않는다,"(5) 실제 가수가 부른 후, 별도의 후처리(후보정) 없이 라이브로 녹음한 음원으로 보인다.",(2) 별로 확신하지 않는다,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(5) 매우 큰 영향을 미침,(1) 전혀 영향을 미치지 않음,(4) 상당한 영향을 미침,(3) 보통이다,(3) 보통이다,(1) 전혀 모른다,1.0,2.0,Real,5.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,5.0,1.0,4.0
24,12,2025-07-13 17:51:29.011,4,9-16,(2) 아니요,(2) 별로 확신하지 않는다,(1) 딥러닝 기반 AI 음성 합성 기술로 생성된 음원으로 보인다.,(2) 별로 확신하지 않는다,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(2) 거의 영향을 미치지 않음,(5) 매우 큰 영향을 미침,(1) 전혀 영향을 미치지 않음,(3) 다소 영향을 미침,(2) 불쾌하다,(3) 보통이다,(2) 거의 모른다,0.0,2.0,AI,1.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,5.0,1.0,3.0
25,10,2025-07-13 19:00:27.091,1,9-16,(2) 아니요,(5) 매우 확신한다,"(6) 실제 가수가 부른 후, 후처리(후보정)를 거쳐 제작된 음원으로 보인다.",(3) 보통이다,(3) 다소 영향을 미침,(3) 다소 영향을 미침,(2) 거의 영향을 미치지 않음,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(4) 호감이다,(3) 보통이다,(4) 꽤 잘 안다,0.0,5.0,Real,6.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0
25,10,2025-07-13 19:00:27.091,2,9-16,(2) 아니요,(5) 매우 확신한다,"(4) 모창 가수(실제 사람)가 부른 후, 후처리(후보정)를 거쳐 제작된 음원으로 보인다.",(4) 꽤 확신한다,(5) 매우 큰 영향을 미침,(5) 매우 큰 영향을 미침,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(3) 다소 영향을 미침,(4) 상당한 영향을 미침,(2) 불쾌하다,(3) 보통이다,(4) 꽤 잘 안다,0.0,5.0,Other,4.0,4.0,2.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0
25,10,2025-07-13 19:00:27.091,3,9-16,(2) 아니요,(5) 매우 확신한다,"(5) 실제 가수가 부른 후, 별도의 후처리(후보정) 없이 라이브로 녹음한 음원으로 보인다.",(5) 매우 확신한다,(4) 상당한 영향을 미침,(4) 상당한 영향을 미침,(3) 다소 영향을 미침,(5) 매우 큰 영향을 미침,(3) 다소 영향을 미침,(3) 다소 영향을 미침,(2) 불쾌하다,(3) 보통이다,(4) 꽤 잘 안다,0.0,5.0,Real,5.0,5.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0
25,10,2025-07-13 19:00:27.091,4,9-16,(2) 아니요,(5) 매우 확신한다,(2) MIDI 기반 음성 합성 엔진(예:보컬로이드) 를 이용해 생선된 음원으로 보인다.,(3) 보통이다,(4) 상당한 영향을 미침,(3) 다소 영향을 미침,(2) 거의 영향을 미치지 않음,(5) 매우 큰 영향을 미침,(3) 다소 영향을 미침,(3) 다소 영향을 미침,(1) 매우 불쾌하다,(3) 보통이다,(4) 꽤 잘 안다,0.0,5.0,AI,2.0,3.0,1.0,3.0,4.0,4.0,3.0,2.0,5.0,3.0,3.0
