subject_id,condition,relative_alpha,rsmr,engagement_index,duration_s,n_markers,delta,theta,alpha,smr,beta,low_beta,high_beta,delta_relative,theta_relative,alpha_relative,smr_relative,beta_relative,low_beta_relative,high_beta_relative,epoch_ra_mean,epoch_ra_std,epoch_rsmr_mean,epoch_rsmr_std,epoch_ei_mean,epoch_ei_std,n_epochs
sub-25_07_12_5_5_ses-S001_task-Default_run-001_eeg,Treatment,-0.17737072396073827,0.7162564271069666,0.0719887296760556,1154.5133333333333,8,2.043124137920066e-08,4.537623830712707e-09,1.3790410519578413e-09,8.929787494114246e-10,4.2593318882238136e-10,6.840249269507236e-10,2.3236438522612471e-10,0.714798763239626,0.15875138676311765,0.04824654655588544,0.031241376567962935,0.014901518265203898,0.023931006576389524,0.008129402031814678,-0.6546538663345784,0.19013705002928247,0.48330383391432896,0.04884095258332965,0.02780906060631899,0.0108588251697159,8.0
sub-25_07_12_6_6_ses-S001_task-Default_run-001_eeg,Neutral,0.13682655853375536,0.7114320801119098,0.05132591943221722,1398.5333333333333,8,3.5715968215277735e-08,9.186657265211094e-09,2.222428922587795e-09,1.5855936969937192e-09,5.855818384701881e-10,8.701488580985336e-10,3.72156573748929e-10,0.7067076232724537,0.18177529676876678,0.04397493726915524,0.031373954258333434,0.011586838324034567,0.01721753216078318,0.007363817946473107,-0.9927125776712042,1.89667251817129,0.654903017658785,0.2398891748991124,0.05145468810057504,0.023531764465465146,8.0
sub-25_07_12_7_7_ses-S001_task-Default_run-001_eeg,Treatment,-0.043644902285048914,0.5166297195261448,0.03739146748004322,1324.52,7,8.47307597816926e-09,1.0515827965131346e-09,2.388736759640915e-10,1.2446236060669872e-10,4.8252061225043483e-11,7.355913008792518e-11,2.927175957788222e-11,0.8440093979668183,0.1047489442186121,0.023794384466753603,0.012397788278523846,0.004806423694315358,0.007327279639700215,0.0029157817352767155,-0.9543145673526341,0.45147670781240007,0.528225483830098,0.12057946681241592,0.03539629841017218,0.009656236817950498,7.0
sub-25_07_12_8_8_ses-S001_task-Default_run-001_eeg,Neutral,-0.1572240324669565,0.23638363867097562,0.014055989339276799,1490.0333333333333,8,1.380041558808703e-08,1.2721748419591971e-09,1.8401185060319214e-10,7.454541665297032e-11,2.0468144626653685e-11,3.4016253913650853e-11,1.0307062661405814e-11,0.896367246324446,0.08263054490290699,0.011951973095551715,0.004841888233352391,0.0013294508646682914,0.0022094302636199775,0.0006694663154545272,-0.21267780030000338,0.225933656665288,0.3733941591676621,0.11018089082561945,0.016403163687262384,0.005582872426593008,8.0
sub-25_07_12_9_9_ses-S001_task-Default_run-001_eeg,Treatment,-0.27895005597863687,0.5712702011557294,0.061509713552221436,1268.03,8,6.30990742102529e-08,7.454341363938955e-09,2.4878782392650586e-09,1.3963391032042045e-09,6.115430798663596e-10,8.958592446807278e-10,3.9830595625558357e-10,0.8265170638398667,0.09764232540802913,0.032588018813980185,0.01829025401956854,0.008010431168902989,0.01173460881628913,0.005217297933363384,-0.07578976130074544,0.5494367046569291,0.660899320717176,0.22933264230092612,0.15840014496048982,0.15390867093002247,8.0
sub-25_07_13_1_1_ses-S001_task-Default_run-001_eeg,Treatment,-0.46171114637303035,0.5116178017124884,0.038178735856575906,1326.53,8,1.8177036241114638e-08,1.1559388498725096e-09,2.8087438903235693e-10,1.4233628161511946e-10,5.485571312338019e-11,8.37682111506876e-11,3.317133960289965e-11,0.9121363683478315,0.05800581847165997,0.014094472925921822,0.007142533979378144,0.002752697980450427,0.004203547315879537,0.0016645609788785952,-0.8503140063608381,0.2031117937171095,0.4716545211320707,0.07337694303533505,0.027462168872233905,0.011309777263215805,8.0
sub-25_07_13_2_2_ses-S001_task-Default_run-001_eeg,Neutral,0.10218404635429934,0.8157419703619295,0.07551245784858442,1270.04,8,1.3259580403756366e-08,4.5567582648858403e-10,1.4079736286328685e-10,1.3473954055088027e-10,4.504115656874386e-11,7.582905880115802e-11,2.1950229894433235e-11,0.9381592562803276,0.03224057484974006,0.009961880029976826,0.009533269025538428,0.003186811095211407,0.005365157210342655,0.0015530515088629704,-0.15632680877406058,0.6036609044260326,0.5157730820195269,0.08502911448158243,0.03416185475479806,0.00887203204279363,8.0
sub-25_07_13_3_3_ses-S001_task-Default_run-001_eeg,Treatment,-0.014059203483522964,0.39158097949417725,0.02356708196011177,1293.02,7,4.295638850675896e-09,1.3349656166482324e-09,2.898394291264287e-10,1.0915845432756045e-10,3.8291913682974594e-11,3.6141319105499154e-11,3.990485961608117e-11,0.6991667465530765,0.21728166621952086,0.04717484354003384,0.017766847731846565,0.006232468240388524,0.005882433177815327,0.006494994537318421,-0.5009508454190633,0.28581421234945775,0.5316878710261937,0.0771102575232267,0.02415558462124839,0.004346352597039384,7.0
sub-25_07_13_4_4_ses-S001_task-Default_run-001_eeg,Neutral,-0.001800360574318205,0.4275184790912103,0.0523014117785725,1242.5333333333333,8,3.144991511334521e-08,2.0328686158752902e-09,6.734934252785182e-10,3.2306668728408697e-10,1.415465555362833e-10,1.6816785368521005e-10,1.2158058192458824e-10,0.9008690807365095,0.058230633521315085,0.019291924977415505,0.009254104138001533,0.004054539254170583,0.004817094711156848,0.0034826226614308848,-0.8176288771958427,0.15658553606223774,0.4520602448310636,0.11232820187599296,0.023568565872632924,0.008193364034279732,8.0
sub-25_07_13_5_5_ses-S001_task-Default_run-001_eeg,Treatment,-0.49142797785204095,0.4515860602280966,0.028710414802978493,1170.5333333333333,7,1.647033404365741e-08,1.957000189753873e-09,4.704878118147971e-10,2.129637750581227e-10,6.969418745428982e-11,1.1489457439297715e-10,3.5793897250274294e-11,0.8520092337524428,0.10123548360985898,0.024338301759493253,0.011016601261598119,0.0036052754663342943,0.005943488336751166,0.0018516158135216394,-0.6802210223380827,0.1287791990469069,0.5889655366974017,0.19115474576564148,0.04358156310425014,0.019615391600515644,7.0
sub-25_07_13_5_5_ses-S001_task-Default_run-001_eeg_old1,Treatment,-1.119780323434341,0.4080317845867791,0.014018133609936367,12.506666666666666,0,6.860502931288448e-08,6.431915111929464e-09,1.3340714691451046e-09,4.3348848264878304e-10,1.0886463750647622e-10,1.8502604083261123e-10,5.1743585011874975e-11,0.8892405188414205,0.08336880821362708,0.01729188686712407,0.005618764791490135,0.001411075072911034,0.002398259343331623,0.0006706868700955923,,,,,,,
sub-25_07_13_6_6_ses-S001_task-Default_run-001_eeg,Neutral,-0.6614549154965559,0.34825337252986366,0.015998389580524932,1320.0233333333333,8,8.325483686943507e-09,3.446332140559594e-10,4.801065594615534e-11,1.8711075224379342e-11,6.281669598698819e-12,8.953383950138043e-12,4.277883835119402e-12,0.9507936748327249,0.03935808325173435,0.005482952067969669,0.0021368574657781208,0.0007173843522387032,0.00102250165254547,0.0004885463770086283,-0.7224236931276247,0.1565291150819992,0.5060738896174174,0.12463642903094742,0.05098713344110435,0.021236376209480358,8.0
sub-25_07_13_7_7_ses-S001_task-Default_run-001_eeg,Treatment,-0.43267772138848315,0.5866447496786164,0.03319336652197692,1315.52,7,1.3434009713153157e-09,1.6364536992564223e-10,2.9341054097202375e-11,1.6928576546439108e-11,6.4058691063559326e-12,9.766356455949302e-12,3.885503594160901e-12,0.853834642352556,0.10400921905416481,0.01864849658907357,0.010759412423912927,0.004071422512094434,0.006207270688131577,0.0024695363800665737,-0.720666886286572,0.4617677770974714,0.6604480488811265,0.11610276914088537,0.036532096032551704,0.0057535351640783,7.0
sub-25_07_13_8_8_ses-S001_task-Default_run-001_eeg,Neutral,-1.01281855973129,0.4529283222127366,0.0278907245005011,1270.0433333333333,8,5.310925005931415e-10,5.990432629218887e-11,1.022413405390587e-11,4.266534191031611e-12,1.9559335671572447e-12,2.7542178254259236e-12,1.3572203734557351e-12,0.8684298488024162,0.09795413222072526,0.016718261283397554,0.006976535421399943,0.0031982961350365416,0.00450363160284181,0.00221929453418259,-1.0648777224989656,0.12149501145992458,0.32715999878745244,0.05503366711717249,0.017972253304154785,0.007535656301784821,8.0
